newid,cohort,star,cltype,schidkn,pscore,classid,cs,female,white,sage,drop,free_lunch
60554,3,2,,69,20.099968,20600,23,0,1,5,,
2054,3,2,,27,20.120691,7929,26,1,0,4.75,,
52630,3,2,,28,20.120691,8335,23,0,0,5.75,,
161771,3,2,,66,20.120691,19600,21,1,1,5,,
38250,3,2,,16,20.133059,4600,26,1,0,5,,
121450,3,2,,76,20.281277,22668,22,0,1,5,,
52223,3,2,,46,20.281277,13500,17,1,1,5.5,,
48865,3,2,,22,20.281277,6423,22,1,0,5.5,,
5281,3,2,,19,20.348431,5416,16,1,0,5.5,,
51855,3,2,,18,20.348431,5216,25,1,0,5.5,,
105405,3,2,,44,20.348431,12944,17,0,1,6.25,,
182750,3,2,,60,20.348431,17759,15,1,1,5.25,,
147084,3,2,,25,20.348431,7300,22,0,1,5.25,,
163114,3,2,,22,20.348431,6423,22,0,0,5,,
62668,3,2,,66,20.348431,19566,14,0,1,5.25,,
6971,3,2,,54,20.375612,16100,22,0,0,5,,
36428,3,2,,50,20.375612,14747,16,1,1,5.25,,
113174,3,2,,32,20.411865,9500,24,1,0,5.75,,
164305,3,2,,66,20.454451,19757,24,0,1,5.5,,
99511,3,2,,18,20.454451,5300,22,1,0,5.75,,
32635,3,2,,43,20.454451,12700,22,0,1,5,,
143271,3,2,,6,20.454451,1800,23,1,1,5.75,,
124424,3,2,,20,20.454451,5900,21,0,0,5.75,,
151657,3,2,,66,20.52494,19758,22,0,1,5,,
3624,3,2,,31,20.52494,9100,21,0,0,5.75,,
43101,3,2,,67,20.52494,19800,13,1,1,6.25,,
78346,3,2,,66,20.645405,19600,21,0,1,5,,
161435,3,2,,61,20.645405,18200,22,0,1,5,,
19386,3,2,,11,20.726641,3200,22,1,0,5,,
144918,3,2,,80,20.92066,23500,21,1,0,5.75,,
148433,3,2,,32,20.92066,9536,22,1,0,5.5,,
78055,3,2,,61,20.923252,18200,22,1,1,5.75,,
81084,3,2,,14,20.923252,4000,13,0,0,5.25,,
47118,3,2,,32,20.923252,9536,22,0,0,5.25,,
175579,3,2,,64,21.258438,19100,23,0,1,5,,
107728,3,2,,79,21.258438,23181,14,0,1,5.5,,
119641,3,2,,60,21.258438,17900,21,0,1,5,,
115066,3,2,,9,21.258438,2610,21,1,1,5,,
38425,3,2,,10,21.258438,3000,22,1,0,5,,
136272,3,2,,22,21.258438,6423,22,1,0,5.5,,
102294,3,2,,18,21.386549,5200,24,1,0,5.75,,
87198,3,2,,37,21.386549,10834,16,0,1,6.25,,
136279,3,2,,71,21.386549,21071,17,1,1,5.75,,
101213,3,2,,35,21.386549,10400,25,0,1,5.25,,
81574,3,2,,6,21.386549,1700,18,1,1,6.75,,
58411,3,2,,25,21.386549,7400,27,0,0,5,,
127536,3,2,,6,21.386549,1700,18,0,1,5.5,,
149326,3,2,,16,21.422504,4714,26,1,0,5.25,,
26136,3,2,,71,21.422504,21200,24,1,1,5.75,,
62362,3,2,,29,21.422504,8500,21,1,0,5,,
123245,3,2,,60,21.422504,17758,16,0,1,5.25,,
4268,3,2,,9,21.424212,2713,21,0,1,7.25,,
69694,3,2,,5,21.424212,1400,24,1,1,5.25,,
79750,3,2,,5,21.517588,1500,21,1,1,6.75,,
46574,3,2,,42,21.580496,12400,23,1,1,5.25,,
184655,3,2,,12,21.580496,3500,21,1,1,5.5,,
99484,3,2,,33,21.580496,9600,15,0,0,5.25,,
135209,3,2,,28,21.580496,8334,22,1,0,5,,
31148,3,2,,76,21.580496,22700,23,0,1,5.25,,
43990,3,2,,15,21.731894,4210,13,0,0,5.75,,
93979,3,2,,70,21.731894,20961,24,1,1,5,,
141296,3,2,,5,21.731894,1500,21,1,1,5.5,,
171965,3,2,,53,21.775034,15700,23,1,0,5.25,,
108743,3,2,,2,21.775034,500,19,1,0,5.75,,
28977,3,2,,55,21.775034,16345,22,1,1,5.5,,
39900,3,2,,16,21.926834,4715,25,0,0,5.25,,
159694,3,2,,33,21.926834,9700,26,1,0,5.25,,
48524,3,2,,49,21.926834,14500,22,0,1,5.25,,
136044,3,2,,32,21.926834,9536,22,0,0,5.25,,
169195,3,2,,52,22.392723,15400,20,0,0,6,,
7979,3,2,,15,22.392723,4300,19,0,0,5,,
46988,3,2,,24,22.392723,7100,18,1,0,5.25,,
141933,3,2,,29,22.392723,8600,19,0,0,5.25,,
134905,3,2,,2,22.471886,400,16,1,1,5,,
33417,3,2,,16,22.471886,4600,26,0,0,6,,
165804,3,2,,76,22.471886,22700,23,1,1,5.25,,
15630,3,2,,4,22.471886,1200,24,0,1,6.25,,
31193,3,2,,72,22.471886,21463,23,0,1,5,,
49037,3,2,,72,22.471886,21565,44,0,1,5.25,,
7766,3,2,,32,22.471886,9400,43,0,0,5.75,,
166561,3,2,,72,22.486832,21463,23,0,1,5.5,,
103340,3,2,,72,22.486832,21565,44,1,1,5.25,,
13469,3,2,,6,22.49106,1800,23,0,1,5.25,,
96060,3,2,,26,22.49106,7700,20,0,0,5.25,,
22922,3,2,,42,22.590879,12342,16,1,1,5,,
114172,3,2,,33,22.590879,9630,16,0,0,5.25,,
22458,3,2,,14,22.590879,4100,21,1,0,5,,
29071,3,2,,37,22.590879,10900,25,1,1,5.5,,
55834,3,2,,66,22.590879,19600,21,0,1,5,,
62569,3,2,,42,22.590879,12500,24,1,1,6,,
153917,3,2,,28,22.590879,8100,15,1,0,5.25,,
91674,3,2,,33,22.596092,9837,27,1,0,5,,
45226,3,2,,37,22.596092,10834,16,1,1,5,,
163702,3,2,,18,22.660744,5200,24,1,0,5.75,,
138678,3,2,,32,22.660744,9400,43,0,0,5.75,,
159839,3,2,,72,22.660744,21464,22,1,1,5.5,,
115565,3,2,,19,22.660744,5500,26,0,0,5.25,,
118441,3,2,,20,22.939178,5700,17,0,0,5,,
17838,3,2,,32,22.939178,9329,16,1,0,5.25,,
119369,3,2,,27,22.939178,7900,25,1,0,5,,
94603,3,2,,20,22.939178,5919,21,0,0,5,,
17905,3,2,,40,22.939178,11900,23,0,1,5.5,,
68475,3,2,,10,22.939178,3000,22,0,1,5,,
123697,3,2,,61,23.046638,18200,22,0,1,5.5,,
160876,3,2,,8,23.046638,2400,23,1,1,5.25,,
76799,3,2,,23,23.351181,6800,23,0,0,5.5,,
70363,3,2,,42,23.351181,12300,17,1,1,5,,
66351,3,2,,42,23.351181,12300,17,0,1,5.5,,
97245,3,2,,21,23.466797,6100,23,0,1,5.25,,
69611,3,2,,2,23.466797,600,19,1,1,5,,
141847,3,2,,18,23.466797,5300,22,1,0,5.75,,
14539,3,2,,2,23.466797,500,19,1,1,5,,
50366,3,2,,71,23.466797,21100,24,0,1,5.25,,
114620,3,2,,42,23.466797,12500,24,1,1,5.25,,
122233,3,2,,53,23.466797,15800,22,0,0,5,,
72889,3,2,,65,23.466797,19200,12,1,1,5,,
169935,3,2,,8,23.466797,2400,23,1,1,5.5,,
170095,3,2,,26,23.466797,7700,20,1,0,5.5,,
41865,3,2,,63,23.527443,18854,22,0,1,5,,
41993,3,2,,43,23.527443,12800,23,1,1,5,,
78710,3,2,,18,23.527443,5200,24,1,0,5.75,,
89019,3,2,,28,23.527443,8200,24,1,0,5,,
178059,3,2,,71,23.527443,21071,17,0,1,5,,
113964,3,2,,53,23.527443,15600,15,0,0,5.25,,
31937,3,2,,1,23.527443,201,20,0,0,5.5,,
93820,3,2,,19,23.527443,5415,17,1,0,5.25,,
183840,3,2,,6,23.528191,1700,18,1,1,5.5,,
132638,3,2,,59,23.528191,17500,17,1,0,5.25,,
176025,3,2,,55,23.528191,16345,22,0,1,5,,
18282,3,2,,7,23.628807,2107,23,1,1,5,,
141354,3,2,,20,23.628807,5900,21,0,0,6,,
182880,3,2,,16,23.628807,4715,25,0,0,5.5,,
67529,3,2,,78,23.633036,22900,24,0,1,5,,
52447,3,2,,22,23.666916,6525,20,1,0,5.5,,
146254,3,2,,18,23.666916,5200,24,0,0,5.25,,
103486,3,2,,20,23.772238,5800,21,0,0,5.25,,
69440,3,2,,79,23.819273,23200,22,0,1,5.5,,
66590,3,2,,74,23.819273,22100,25,0,1,5.25,,
96474,3,2,,28,23.819273,8127,15,0,0,5,,
68310,3,2,,43,23.855282,12600,15,0,1,5.75,,
77246,3,2,,25,23.855282,7300,22,0,1,5.25,,
18743,3,2,,54,24.105846,16000,21,1,1,5.75,,
64506,3,2,,32,24.105846,9328,16,0,0,5,,
152288,3,2,,5,24.105846,1400,24,1,1,6.5,,
100992,3,2,,5,24.105846,1500,21,1,1,5.5,,
166327,3,2,,45,24.105846,13200,15,1,0,5.75,,
99454,3,2,,27,24.214296,8032,25,1,0,5.25,,
155594,3,2,,60,24.516178,17900,21,1,1,5,,
11151,3,2,,18,24.562361,5216,25,0,0,5.5,,
128778,3,2,,78,24.601063,22900,24,0,1,5,,
23230,3,2,,71,24.607689,21100,24,0,1,6.25,,
68129,3,2,,38,24.607689,11200,17,0,1,6.5,,
8474,3,2,,34,24.607689,10100,20,0,1,5,,
91526,3,2,,6,24.607689,1600,13,1,0,6.75,,
80954,3,2,,2,24.607689,600,19,0,1,5,,
130973,3,2,,46,24.67926,13700,23,0,1,5.25,,
148801,3,2,,72,24.67926,21565,44,0,1,5.5,,
47644,3,2,,70,24.67926,20770,16,0,1,6.25,,
46330,3,2,,6,24.67926,1700,18,0,1,5,,
150575,3,2,,49,24.719479,14500,22,0,1,5.5,,
88119,3,2,,32,24.719479,9500,24,0,0,5.75,,
50972,3,2,,42,24.770782,12342,16,1,0,5.25,,
23802,3,2,,33,24.770782,9837,27,1,0,5,,
32268,3,2,,56,24.770782,16648,23,0,0,5.25,,
32221,3,2,,73,24.83674,21675,13,0,1,5.25,,
123274,3,2,,61,24.961248,18200,22,0,1,5,,
2161,3,2,,7,24.961248,2005,24,1,0,5.5,,
65681,3,2,,37,24.961248,10834,16,0,0,5.5,,
82043,3,2,,26,24.961248,7600,17,1,0,5,,
117369,3,2,,14,24.961248,4100,21,0,0,5,,
30665,3,2,,61,25.005243,18200,22,0,1,5,,
51447,3,2,,27,25.005243,7929,26,1,0,5.75,,
5198,3,2,,3,25.243038,902,23,1,1,5.25,,
76922,3,2,,14,25.243038,4100,21,0,0,5,,
111290,3,2,,37,25.33424,11000,27,1,0,5,,
124795,3,2,,37,25.33424,11039,24,0,0,5,,
63446,3,2,,36,25.33424,10533,14,0,1,5.75,,
86522,3,2,,72,25.571735,21464,22,0,1,5,,
7278,3,2,,17,25.571735,4900,24,0,0,5.25,,
95583,3,2,,3,25.571735,902,23,1,1,5.5,,
38617,3,2,,40,25.571735,11900,23,1,1,5,,
155356,3,2,,20,25.571735,5900,21,1,0,5.25,,
174042,3,2,,32,25.571735,9500,24,1,0,5,,
107014,3,2,,18,25.571735,5300,22,1,0,5.75,,
8543,3,2,,2,25.571735,400,16,0,1,6.5,,
13151,3,2,,16,25.571735,4513,17,1,0,5.5,,
23117,3,2,,33,25.608437,9630,16,1,0,5.25,,
21722,3,2,,76,25.608437,22578,17,0,1,5,,
90299,3,2,,19,25.608437,5618,26,0,0,5,,
165290,3,2,,55,25.608437,16346,23,0,1,5,,
137132,3,2,,70,25.608437,20962,23,1,1,5.25,,
104668,3,2,,61,25.608437,18061,17,0,1,5.25,,
62241,3,2,,66,25.608437,19566,14,1,1,5.5,,
156991,3,2,,61,25.608437,18200,22,1,1,5.5,,
109758,3,2,,37,25.613861,10834,16,1,1,5.25,,
132065,3,2,,38,25.613861,11200,17,1,1,5.5,,
140666,3,2,,43,25.613861,12800,23,0,1,5,,
20313,3,2,,43,25.651577,12600,15,0,1,5,,
24185,3,2,,60,25.651577,17800,25,0,1,6,,
50266,3,2,,15,25.651577,4400,15,1,0,5,,
18347,3,2,,2,25.651577,600,19,0,0,6,,
179505,3,2,,6,25.756897,1800,23,1,1,5.5,,
132204,3,2,,33,25.845928,9838,27,1,0,5.25,,
136426,3,2,,6,25.845928,1600,13,1,1,5,,
87084,3,2,,64,25.845928,19100,23,0,1,5.25,,
144518,3,2,,1,25.845928,300,20,1,0,5.75,,
113213,3,2,,2,25.845928,600,19,1,1,5.25,,
154925,3,2,,32,25.8654,9328,16,0,0,5.25,,
75997,3,2,,66,25.974487,19758,22,0,0,5.25,,
19131,3,2,,60,25.974487,17759,15,0,0,6,,
136331,3,2,,21,26.05168,6100,23,0,0,5,,
116264,3,2,,18,26.05168,5300,22,0,0,5.75,,
162380,3,2,,23,26.096403,6800,23,1,0,5.25,,
117085,3,2,,6,26.103224,1600,13,0,1,5.25,,
20657,3,2,,68,26.442081,20300,27,0,1,5.5,,
35382,3,2,,51,26.476215,15243,24,0,1,5.75,,
185678,3,2,,33,26.626207,9838,27,0,0,5.25,,
44880,3,2,,13,26.626207,3800,23,1,1,5.5,,
14951,3,2,,32,26.626207,9500,24,1,0,5.75,,
42392,3,2,,22,26.626207,6526,22,0,0,5.75,,
65818,3,2,,21,26.626207,6220,27,1,0,5,,
48768,3,2,,15,26.651981,4400,15,0,0,5.5,,
105545,3,2,,37,26.651981,11000,27,0,1,5,,
52302,3,2,,1,26.651981,200,20,1,0,5.25,,
16239,3,2,,18,26.651981,5300,22,0,0,5.5,,
65482,3,2,,34,26.651981,10000,19,0,1,5,,
146621,3,2,,48,26.651981,14200,22,0,1,5.25,,
136059,3,2,,67,26.651981,20000,18,0,1,5,,
83318,3,2,,71,26.657749,21200,24,0,1,5.75,,
132895,3,2,,70,26.657749,20800,24,0,1,5.5,,
131963,3,2,,22,26.657749,6525,20,1,0,5,,
105245,3,2,,66,26.65782,19600,21,1,1,5.25,,
163840,3,2,,19,26.65782,5617,22,1,0,5.5,,
69259,3,2,,72,26.65782,21374,14,0,1,5,,
65885,3,2,,24,26.833965,7000,21,1,0,5.25,,
50794,3,2,,16,26.915876,4512,17,1,0,5,,
61468,3,2,,24,26.915876,7000,21,1,0,5.25,,
88045,3,2,,2,26.915876,600,19,0,1,5.25,,
88442,3,2,,44,27.074322,13100,23,1,0,5,,
69291,3,2,,32,27.074322,9329,16,0,0,5,,
74107,3,2,,58,27.108345,17349,24,1,1,5,,
31691,3,2,,35,27.108345,10300,24,0,1,5,,
156284,3,2,,73,27.108345,21800,22,1,1,5.25,,
14295,3,2,,40,27.306929,11739,12,1,1,5.75,,
75099,3,2,,29,27.306929,8500,21,1,0,5,,
100897,3,2,,48,27.439766,14300,21,1,1,5.5,,
4790,3,2,,42,27.439766,12500,24,0,0,5.75,,
120494,3,2,,58,27.439766,17350,22,1,1,5.25,,
180921,3,2,,30,27.475941,8800,23,0,0,5,,
175353,3,2,,71,27.475941,21200,24,0,1,5,,
22384,3,2,,47,27.618191,13900,24,0,1,5.5,,
95178,3,2,,5,27.618191,1400,24,0,0,5,,
131326,3,2,,9,27.618191,2611,22,0,1,5.25,,
60062,3,2,,4,27.658154,1000,13,1,1,5.25,,
47418,3,2,,6,27.658154,1600,13,1,1,5,,
158778,3,2,,69,27.658154,20600,23,0,1,5,,
166858,3,2,,55,27.658154,16346,23,0,1,5,,
157024,3,2,,42,27.658154,12400,23,0,1,5.5,,
56511,3,2,,35,27.658154,10300,24,0,1,5.5,,
112669,3,2,,60,27.658154,17900,21,1,0,5.25,,
157419,3,2,,50,27.658154,14900,22,0,1,5,,
180718,3,2,,63,27.658154,18662,14,1,1,5.25,,
153881,3,2,,16,27.658154,4715,25,0,0,5,,
111206,3,2,,7,27.658154,2106,24,1,0,5.75,,
169847,3,2,,58,27.713375,17349,24,1,0,5.75,,
91693,3,2,,70,27.713375,20961,24,0,1,5.25,,
4703,3,2,,43,27.713375,12800,23,1,1,5.5,,
55232,3,2,,3,27.713375,902,23,1,1,5.5,,
41178,3,2,,80,27.713375,23600,21,1,1,5,,
136007,3,2,,8,27.713375,2205,16,0,1,5.75,,
70688,3,2,,21,27.713375,6221,28,0,0,5.5,,
68870,3,2,,28,27.713375,8233,23,0,0,5.75,,
99979,3,2,,19,27.731825,5618,26,1,0,5,,
79343,3,2,,15,27.731825,4211,12,0,0,5.5,,
93064,3,2,,6,27.731825,1800,23,0,1,5.75,,
88989,3,2,,26,27.731825,7700,20,0,0,5.25,,
61897,3,2,,28,27.731825,8125,17,0,0,6,,
43146,3,2,,60,27.792875,17800,25,0,1,5,,
110138,3,2,,1,27.792875,201,20,0,1,5,,
103881,3,2,,79,27.792875,23181,14,1,1,6,,
57103,3,2,,30,27.801336,8800,23,1,0,5.5,,
7645,3,2,,53,27.847975,15800,22,1,1,5.25,,
153133,3,2,,22,28.216297,6526,22,0,0,5.25,,
115680,3,2,,16,28.216297,4512,17,0,0,5.5,,
150231,3,2,,78,28.284584,23000,23,0,1,5.75,,
32954,3,2,,70,28.284584,20962,23,1,1,5,,
9883,3,2,,80,28.284584,23400,13,1,1,5,,
161610,3,2,,32,28.307713,9536,22,1,0,5,,
161163,3,2,,28,28.603184,8233,23,0,0,5,,
98828,3,2,,15,28.6705,4211,12,1,0,5.25,,
119888,3,2,,55,28.6705,16345,22,0,1,5.5,,
49072,3,2,,80,28.6705,23500,21,0,1,5.5,,
41931,3,2,,76,28.6705,22669,24,0,1,5,,
171196,3,2,,66,28.6705,19600,21,1,1,5.25,,
89712,3,2,,37,28.781208,10834,16,0,1,5.5,,
64747,3,2,,17,28.781208,4800,15,1,1,5,,
127950,3,2,,3,28.793621,702,16,0,1,5.25,,
75627,3,2,,76,28.793621,22668,22,0,1,5,,
40177,3,2,,78,28.821896,23000,23,1,1,5.5,,
173275,3,2,,73,28.821896,21800,22,1,1,5,,
100727,3,2,,29,28.821896,8400,16,0,0,5.75,,
20845,3,2,,29,28.854149,8500,21,0,0,5.25,,
91836,3,2,,53,28.854149,15700,23,1,1,5.25,,
50154,3,2,,23,28.854149,6727,21,1,0,5,,
12809,3,2,,15,29.021269,4210,13,1,0,5,,
165501,3,2,,79,29.021269,23300,22,0,1,5.25,,
75433,3,2,,27,29.021269,7929,26,0,0,5,,
106713,3,2,,32,29.021269,9400,43,0,0,5,,
125082,3,2,,8,29.021269,2309,25,1,1,5,,
35133,3,2,,33,29.021269,9630,16,0,0,5.25,,
185152,3,2,,43,29.021269,12800,23,1,1,5.5,,
133630,3,2,,7,29.148781,1903,17,0,1,6.25,,
34383,3,2,,8,29.148781,2308,24,0,1,5.5,,
41695,3,2,,15,29.281185,4211,12,0,0,6.5,,
60880,3,2,,68,29.344545,20259,24,0,1,5.5,,
165441,3,2,,68,29.344545,20168,16,0,0,5.5,,
129673,3,2,,54,29.358273,16000,21,0,0,5,,
57537,3,2,,18,29.358273,5100,16,0,0,5.5,,
128969,3,2,,15,29.358273,4400,15,0,0,5,,
134429,3,2,,54,29.358273,15900,15,1,0,5.25,,
166313,3,2,,68,29.358273,20300,27,0,0,6,,
181153,3,2,,33,29.358273,9838,27,1,0,5.5,,
86576,3,2,,22,29.358273,6526,22,1,0,5.5,,
159263,3,2,,6,29.358273,1600,13,1,1,5.5,,
112721,3,2,,18,29.720469,5300,22,1,0,5.5,,
116539,3,2,,18,29.799795,5200,24,1,0,5,,
20365,3,2,,63,29.799795,18751,22,0,1,5.25,,
69740,3,2,,44,29.799795,13100,23,0,1,5.25,,
152187,3,2,,37,29.799795,11000,27,0,1,5,,
31366,3,2,,2,29.800106,600,19,0,1,6.75,,
48185,3,2,,19,29.836761,5500,26,1,0,5,,
148189,3,2,,7,29.836761,1904,14,0,1,5.25,,
4185,3,2,,8,29.836761,2308,24,0,1,5,,
138367,3,2,,14,29.836761,4000,13,0,0,5.5,,
70550,3,2,,16,29.837168,4715,25,1,0,5.75,,
44398,3,2,,63,29.837168,18751,22,0,1,5.25,,
56027,3,2,,22,29.837168,6526,22,1,0,5,,
121257,3,2,,18,29.837168,5100,16,1,0,5,,
104717,3,2,,18,29.837168,5200,24,0,0,5.25,,
51864,3,2,,48,29.901234,14340,23,1,1,6.75,,
166108,3,2,,53,29.928223,15700,23,1,0,5.25,,
103417,3,2,,25,29.928223,7200,17,1,1,5,,
51350,3,2,,72,29.928223,21565,44,0,1,5.75,,
27097,3,2,,44,29.928223,13100,23,0,0,5,,
8969,3,2,,70,29.963871,20770,16,0,1,5,,
31321,3,2,,9,29.963871,2712,21,1,1,5,,
16665,3,2,,43,30.080879,12700,22,0,1,5,,
71361,3,2,,79,30.080879,23300,22,0,1,6.5,,
19951,3,2,,6,30.163244,1600,13,0,1,5.5,,
44479,3,2,,60,30.163244,17900,21,1,1,5.5,,
85324,3,2,,1,30.163244,201,20,1,1,5.25,,
152507,3,2,,43,30.163244,12643,14,1,1,5,,
109008,3,2,,43,30.163244,12800,23,0,1,5.5,,
86361,3,2,,18,30.163244,5216,25,0,0,5,,
50061,3,2,,34,30.163244,10100,20,0,1,5.25,,
64650,3,2,,43,30.163244,12700,22,0,1,6,,
10523,3,2,,25,30.163244,7400,27,1,1,5,,
159641,3,2,,32,30.163244,9500,24,1,0,5,,
45991,3,2,,13,30.356892,3900,22,0,1,5.75,,
125146,3,2,,7,30.418932,2106,24,0,1,5,,
156374,3,2,,43,30.418932,12800,23,1,1,5.75,,
107067,3,2,,18,30.418932,5216,25,0,1,6,,
96442,3,2,,50,30.561977,14800,24,0,1,6,,
63130,3,2,,11,30.561977,3200,22,0,1,5,,
73695,3,2,,26,30.561977,7500,17,0,0,5.5,,
157903,3,2,,42,30.561977,12342,16,1,1,5.5,,
178812,3,2,,33,30.561977,9837,27,0,0,5.25,,
110427,3,2,,32,30.561977,9500,24,1,0,5,,
137633,3,2,,18,30.608749,5200,24,0,0,5.5,,
139655,3,2,,24,30.726681,6922,14,1,0,5.75,,
47783,3,2,,60,30.726681,17900,21,0,1,5.75,,
56311,3,2,,11,30.726681,3300,22,0,0,5.75,,
169208,3,2,,61,30.812141,18060,13,1,1,5.75,,
113943,3,2,,70,30.812141,20962,23,0,1,5.75,,
59935,3,2,,15,30.812141,4300,19,0,0,5.5,,
15968,3,2,,33,30.917009,9600,15,1,0,5.5,,
94854,3,2,,20,30.917009,5900,21,1,0,5.75,,
128285,3,2,,68,30.917009,20260,22,0,0,5.25,,
142957,3,2,,68,30.917009,20168,16,1,0,5.25,,
76089,3,2,,3,30.917009,800,22,1,1,5,,
180336,3,2,,8,30.917009,2206,17,1,1,5.5,,
46107,3,2,,12,30.917009,3600,23,0,1,5,,
181900,3,2,,58,30.977604,17200,23,0,1,5.25,,
129660,3,2,,71,30.977604,21100,24,0,1,5.25,,
4026,3,2,,71,30.977604,21072,16,1,1,5,,
27563,3,2,,8,30.977604,2206,17,0,1,5,,
97018,3,2,,37,30.977604,10835,16,0,0,5,,
94070,3,2,,16,30.977604,4714,26,0,0,5.75,,
185518,3,2,,40,31.065561,11900,23,1,1,5.25,,
17498,3,2,,43,31.065561,12700,22,1,1,5,,
135933,3,2,,42,31.065561,12400,23,0,1,5.25,,
168126,3,2,,40,31.065561,11739,12,0,1,5.25,,
93409,3,2,,62,31.065561,18500,23,1,1,5.5,,
19815,3,2,,25,31.065561,7300,22,1,0,5.75,,
3115,3,2,,33,31.065561,9838,27,0,0,5,,
161512,3,2,,39,31.087051,11437,12,1,1,5.75,,
14839,3,2,,76,31.087051,22669,24,1,1,5.75,,
164166,3,2,,27,31.087051,7823,14,1,0,5.75,,
37617,3,2,,19,31.0935,5500,26,0,0,7.5,,
40845,3,2,,45,31.0935,13400,24,0,0,5.25,,
7694,3,2,,48,31.30522,14340,23,1,1,5.25,,
17354,3,2,,26,31.30522,7700,20,1,0,5,,
164574,3,2,,9,31.30522,2610,21,0,1,5.25,,
83246,3,2,,36,31.30522,10533,14,1,1,5.25,,
79817,3,2,,72,31.30522,21565,44,0,0,5,,
53309,3,2,,22,31.472946,6423,22,0,0,6.25,,
75977,3,2,,33,31.560799,9600,15,0,0,5,,
143837,3,2,,29,31.61615,8500,21,0,0,5.25,,
122427,3,2,,37,31.703953,10900,25,1,0,5,,
143851,3,2,,1,31.703953,201,20,1,1,5,,
172315,3,2,,64,31.703953,19055,21,1,1,5,,
8890,3,2,,42,31.723047,12500,24,1,0,5,,
142057,3,2,,23,31.723047,6800,23,1,0,5,,
138510,3,2,,17,31.723047,4900,24,1,1,5.25,,
130672,3,2,,62,31.723047,18500,23,0,1,5.5,,
16863,3,2,,42,31.723047,12500,24,0,1,5.5,,
72140,3,2,,36,31.751373,10533,14,0,1,5.25,,
28992,3,2,,16,31.923183,4600,26,0,0,5.5,,
29727,3,2,,78,31.923183,23000,23,0,1,5.5,,
17486,3,2,,44,31.923183,13100,23,0,0,5.25,,
65948,3,2,,6,31.923183,1600,13,1,1,5.25,,
113753,3,2,,44,31.923183,12944,17,0,0,5,,
153056,3,2,,55,31.923183,16400,21,0,1,5.5,,
42957,3,2,,16,31.978809,4714,26,0,0,5.25,,
112317,3,2,,32,31.978809,9329,16,1,0,5.25,,
126255,3,2,,63,31.978809,18751,22,1,1,5.5,,
134657,3,2,,60,31.978809,17800,25,1,1,5.5,,
174587,3,2,,76,31.978809,22669,24,0,1,5,,
14799,3,2,,74,31.978809,21976,16,0,1,5.5,,
64875,3,2,,25,31.978809,7300,22,0,1,5,,
164592,3,2,,75,32.033161,22367,24,0,1,5.5,,
94922,3,2,,56,32.033161,16648,23,1,0,5,,
173383,3,2,,60,32.033161,17900,21,0,1,5.75,,
113129,3,2,,14,32.033161,4000,13,1,0,5,,
178027,3,2,,60,32.033161,17900,21,0,1,5,,
32790,3,2,,14,32.033161,4100,21,1,0,6.75,,
52592,3,2,,74,32.161125,22000,24,0,1,5.5,,
181805,3,2,,61,32.161125,18061,17,0,1,5.25,,
36333,3,2,,24,32.207535,6921,14,1,0,5.25,,
7163,3,2,,75,32.272324,22400,22,0,1,5,,
7467,3,2,,17,32.405045,5000,24,1,0,5,,
145401,3,2,,19,32.508926,5415,17,1,0,5,,
5712,3,2,,3,32.508926,800,22,1,1,5.5,,
24844,3,2,,50,32.508926,14800,24,0,1,5.25,,
87593,3,2,,80,32.508926,23500,21,0,1,5,,
118509,3,2,,14,32.508926,4100,21,1,0,5.25,,
89835,3,2,,32,32.772324,9400,43,0,0,6,,
96427,3,2,,9,32.833584,2508,13,0,1,5,,
56352,3,2,,60,32.833584,17759,15,0,1,5.5,,
184561,3,2,,28,32.833584,8335,23,0,0,5.5,,
77054,3,2,,5,32.935528,1400,24,1,1,5.25,,
6640,3,2,,27,32.935528,7929,26,0,0,5.5,,
113766,3,2,,74,32.935528,22100,25,1,1,6.75,,
111694,3,2,,37,32.935528,10834,16,0,1,5.25,,
164105,3,2,,73,32.935528,21600,15,0,1,5,,
54742,3,2,,37,32.935528,11000,27,1,0,5.75,,
151899,3,2,,42,33.066769,12500,24,1,1,5,,
147946,3,2,,29,33.113407,8600,19,0,0,5,,
172410,3,2,,44,33.113407,13100,23,0,0,5,,
15053,3,2,,74,33.113407,21976,16,0,1,5.25,,
83180,3,2,,27,33.113407,7930,27,1,0,5.25,,
10010,3,2,,17,33.207203,4814,16,0,1,6,,
38235,3,2,,69,33.207203,20500,22,1,1,5,,
1916,3,2,,31,33.207203,9200,19,1,0,5.25,,
79487,3,2,,29,33.207203,8400,16,1,0,5.5,,
92561,3,2,,70,33.207203,20961,24,1,1,5.5,,
162717,3,2,,15,33.21051,4211,12,0,0,5.25,,
162394,3,2,,28,33.21051,8127,15,0,0,5,,
82316,3,2,,33,33.21051,9838,27,1,0,5.25,,
180823,3,2,,12,33.21051,3500,21,0,1,5.75,,
75566,3,2,,5,33.266342,1400,24,1,1,5.25,,
123984,3,2,,36,33.266342,10600,23,0,1,5.5,,
75465,3,2,,59,33.34951,17600,17,1,1,5,,
79784,3,2,,20,33.34951,5800,21,1,0,5.75,,
186481,3,2,,60,33.411217,17759,15,1,1,5.5,,
38816,3,2,,56,33.411217,16550,15,1,1,6.5,,
28280,3,2,,39,33.930965,11437,12,1,1,5.75,,
